影视车天下第一,#genre#
山东卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226456/index.m3u8

东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
河南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8

江苏卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226310/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225613/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226345/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225735/index.m3u8
山东卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226456/index.m3u8
广东卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226248/index.m3u8
安徽卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226391/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226339/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225612/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226450/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225728/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226307/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225610/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226313/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225739/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226459/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225740/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226477/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225627/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226546/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226409/index.m3u8
河北卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226406/index.m3u8
江西卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226344/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226465/index.m3u8
吉林卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226397/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226474/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226341/index.m3u8
河南卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226480/index.m3u8
四川卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226338/index.m3u8
广西卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226549/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226327/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226525/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226582/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226532/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226585/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226531/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226419/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226467/index.m3u8

广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226549/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226525/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226531/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226582/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226585/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226532/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226419/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225620/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225619/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225618/index.m3u8

东方卫视,http://xgj.83mi.cn:7650/migu.php?token=djqjDOf4&id=dfws
吉林卫视,http://xgj.83mi.cn:7650/migu.php?token=djqjDOf4&id=jlws
青海卫视,http://xgj.83mi.cn:7650/migu.php?token=djqjDOf4&id=qhws
江西卫视,http://xgj.83mi.cn:7650/migu.php?token=djqjDOf4&id=jxws
江苏卫视,http://xgj.83mi.cn:7650/migu.php?token=djqjDOf4&id=jsws

东南卫视,http://xgj.83mi.cn:7650/migu.php?token=djqjDOf4&id=dnws
陕西卫视,http://xgj.83mi.cn:7650/migu.php?token=djqjDOf4&id=sxws

湖南卫视,http://124.116.183.146:9901/tsfile/live/0128_1.m3u8?key=txiptv
浙江卫视,http://124.116.183.146:9901/tsfile/live/0124_1.m3u8?key=txiptv
江苏卫视,http://124.116.183.146:9901/tsfile/live/0127_1.m3u8?key=txiptv
北京卫视,http://124.116.183.146:9901/tsfile/live/0122_1.m3u8?key=txiptv
东方卫视,http://124.116.183.146:9901/tsfile/live/0107_1.m3u8?key=txiptv
安徽卫视,http://124.116.183.146:9901/tsfile/live/0130_1.m3u8?key=txiptv
广东卫视,http://124.116.183.146:9901/tsfile/live/0125_1.m3u8?key=txiptv
深圳卫视,http://124.116.183.146:9901/tsfile/live/0126_1.m3u8?key=txiptv
山东卫视,http://124.116.183.146:9901/tsfile/live/0131_1.m3u8?key=txiptv
天津卫视,http://124.116.183.146:9901/tsfile/live/0135_1.m3u8?key=txiptv
重庆卫视,http://124.116.183.146:9901/tsfile/live/0142_1.m3u8?key=txiptv
黑龙江卫视,http://124.116.183.146:9901/tsfile/live/0143_1.m3u8?key=txiptv
湖北卫视,http://124.116.183.146:9901/tsfile/live/0132_1.m3u8?key=txiptv
陕西卫视,http://124.116.183.146:9901/tsfile/live/0136_1.m3u8?key=txiptv
四川卫视,http://124.116.183.146:9901/tsfile/live/0123_1.m3u8?key=txiptv

贵州卫视,http://tx.stlyx.cn:5000/ysp/guizhou
湖南卫视,http://tx.stlyx.cn:5000/ysp/hunan
江苏卫视,http://tx.stlyx.cn:5000/ysp/jiangsu
东方卫视,http://tx.stlyx.cn:5000/ysp/dongfang
深圳卫视,http://tx.stlyx.cn:5000/ysp/shenzhen
重庆卫视,http://tx.stlyx.cn:5000/ysp/chongqing
四川卫视,http://tx.stlyx.cn:5000/ysp/sichuan
天津卫视,http://tx.stlyx.cn:5000/ysp/tianjin
安徽卫视,http://tx.stlyx.cn:5000/ysp/anhui
山东卫视,http://tx.stlyx.cn:5000/ysp/shandong
广东卫视,http://tx.stlyx.cn:5000/ysp/guangdong
广西卫视,http://tx.stlyx.cn:5000/ysp/guangxi
江西卫视,http://tx.stlyx.cn:5000/ysp/jiangxi
河北卫视,http://tx.stlyx.cn:5000/ysp/hebei
河南卫视,http://tx.stlyx.cn:5000/ysp/henan
东南卫视,http://tx.stlyx.cn:5000/ysp/dongnan
海南卫视,http://tx.stlyx.cn:5000/ysp/hainan
湖北卫视,http://tx.stlyx.cn:5000/ysp/hubei
黑龙江卫视,http://tx.stlyx.cn:5000/ysp/heilongjiang
新疆卫视,http://tx.stlyx.cn:5000/ysp/xinjiang
兵团卫视,http://tx.stlyx.cn:5000/ysp/bingtuan

湖南卫视,http://119.135.1.234:6699/live/1019/index.m3u8
江苏卫视,http://119.135.1.234:6699/live/1021/index.m3u8
东方卫视,http://119.135.1.234:6699/live/1028/index.m3u8
北京卫视,http://119.135.1.234:6699/live/1022/index.m3u8
深圳卫视,http://119.135.1.234:6699/live/1023/index.m3u8
浙江卫视,http://119.135.1.234:6699/live/1020/index.m3u8
吉林卫视,http://119.135.1.234:6699/live/1035/index.m3u8
重庆卫视,http://119.135.1.234:6699/live/1037/index.m3u8
四川卫视,http://119.135.1.234:6699/live/1036/index.m3u8
天津卫视,http://119.135.1.234:6699/live/1027/index.m3u8
山东卫视,http://119.135.1.234:6699/live/1025/index.m3u8
广东卫视,http://119.135.1.234:6699/live/1054/index.m3u8
广西卫视,http://119.135.1.234:6699/live/1031/index.m3u8
江西卫视,http://119.135.1.234:6699/live/1034/index.m3u8
河北卫视,http://119.135.1.234:6699/live/1033/index.m3u8
河南卫视,http://119.135.1.234:6699/live/1029/index.m3u8
山西卫视,http://119.135.1.234:6699/live/1042/index.m3u8
内蒙古卫视,http://119.135.1.234:6699/live/1043/index.m3u8
东南卫视,http://119.135.1.234:6699/live/1032/index.m3u8
陕西卫视,http://119.135.1.234:6699/live/1041/index.m3u8
青海卫视,http://119.135.1.234:6699/live/1039/index.m3u8
海南卫视,http://119.135.1.234:6699/live/1044/index.m3u8
湖北卫视,http://119.135.1.234:6699/live/1026/index.m3u8
甘肃卫视,http://119.135.1.234:6699/live/1040/index.m3u8
黑龙江卫视,http://119.135.1.234:6699/live/1024/index.m3u8
新疆卫视,http://119.135.1.234:6699/live/1047/index.m3u8
兵团卫视,http://119.135.1.234:6699/live/1049/index.m3u8
宁夏卫视,http://119.135.1.234:6699/live/1045/index.m3u8

北京卫视,http://124.128.73.58:9901/tsfile/live/0122_1.m3u8
青海卫视,http://124.128.73.58:9901/tsfile/live/0140_1.m3u8

甘肃卫视,http://202.100.46.58:9901/tsfile/live/1035_1.m3u8
陕西卫视,http://202.100.46.58:9901/tsfile/live/1017_1.m3u8
贵州卫视,http://202.100.46.58:9901/tsfile/live/1034_1.m3u8

兵团卫视,https://liveout.btzx.com.cn/62ds9e/yil08g.m3u8

湖北卫视,http://61.136.67.238:50085/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://61.136.67.238:50085/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://61.136.67.238:50085/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://61.136.67.238:50085/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://61.136.67.238:50085/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://61.136.67.238:50085/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://61.136.67.238:50085/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://61.136.67.238:50085/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://61.136.67.238:50085/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://61.136.67.238:50085/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://61.136.67.238:50085/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://61.136.67.238:50085/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://61.136.67.238:50085/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://61.136.67.238:50085/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0

深圳卫视,http://58.57.21.166:9901/tsfile/live/0126_1.m3u8
四川卫视,http://58.57.21.166:9901/tsfile/live/0123_1.m3u8
吉林卫视,http://58.57.21.166:9901/tsfile/live/0116_1.m3u8
内蒙古卫视,http://58.57.21.166:9901/tsfile/live/0109_1.m3u8
广西卫视,http://58.57.21.166:9901/tsfile/live/0113_1.m3u8
江西卫视,http://58.57.21.166:9901/tsfile/live/0138_1.m3u8
青海卫视,http://58.57.21.166:9901/tsfile/live/0140_1.m3u8
宁夏卫视,http://58.57.21.166:9901/tsfile/live/0112_1.m3u8
甘肃卫视,http://58.57.21.166:9901/tsfile/live/0141_1.m3u8
海南卫视,http://58.57.21.166:9901/tsfile/live/1000_1.m3u8

江西卫视,http://124.128.73.58:9901/tsfile/live/0138_1.m3u8?key=tvbox6_com&playlive=1&authid=0
东方卫视,http://222.241.154.37:9901/tsfile/live/23033_1.m3u8?key=tvbox6_com&playlive=1&authid=0
辽宁卫视,http://222.241.154.37:9901/tsfile/live/23036_1.m3u8?key=tvbox6_com&playlive=1&authid=0
山东卫视,http://222.241.154.37:9901/tsfile/live/23040_1.m3u8?key=tvbox6_com&playlive=1&authid=0
重庆卫视,http://222.241.154.37:9901/tsfile/live/23042_1.m3u8?key=tvbox6_com&playlive=1&authid=0
黑龙江卫视,http://222.241.154.37:9901/tsfile/live/23045_1.m3u8?key=tvbox6_com&playlive=1&authid=0
贵州卫视,http://222.241.154.37:9901/tsfile/live/23046_1.m3u8?key=tvbox6_com&playlive=1&authid=0

黑龙江卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000521
东南卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000519
东方卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000518
吉林卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000025
天津卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000530
安徽卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000514
山东卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000527
江苏卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000524
江西卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000525
河北卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000057
河南卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000027
海南卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000037
深圳卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000529
湖北卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000522
贵州卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000036
重庆卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000517
广西卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000034
青海卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000042
云南卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000035
甘肃卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000023

兵团卫视,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2022606701/timeshift.m3u8?delay=0&cdn=5202
兵团卫视,http://mobilelive-ds.ysp.cctv.cn/ysp/2022606701.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://mobilelive-ds.ysp.CCTV.cn/ysp/2022606701.m3u8
兵团卫视,http://mobilelive-ds.ysp.cctv.cn/ysp/2022606701_fhd.m3u8
兵团卫视,http://mobilelive-ds.ysp.CCTV.cn/ysp/2022606701_fhd.m3u8

安徽卫视,http://221.0.78.198:1681/hls/10261/index.m3u8
北京卫视,http://221.0.78.198:1681/hls/10230/index.m3u8
东方卫视,http://221.0.78.198:1681/hls/10232/index.m3u8
东南卫视,http://221.0.78.198:1681/hls/10240/index.m3u8
广东卫视,http://221.0.78.198:1681/hls/10253/index.m3u8
广西卫视,http://221.0.78.198:1681/hls/10239/index.m3u8
贵州卫视,http://221.0.78.198:1681/hls/10249/index.m3u8
海南卫视,http://221.0.78.198:1681/hls/10262/index.m3u8
河北卫视,http://221.0.78.198:1681/hls/10242/index.m3u8
河南卫视,http://221.0.78.198:1681/hls/10259/index.m3u8
黑龙江卫视,http://221.0.78.198:1681/hls/10237/index.m3u8
湖北卫视,http://221.0.78.198:1681/hls/10229/index.m3u8
湖南卫视,http://221.0.78.198:1681/hls/10233/index.m3u8
吉林卫视,http://221.0.78.198:1681/hls/10243/index.m3u8
江苏卫视,http://221.0.78.198:1681/hls/10234/index.m3u8
江西卫视,http://221.0.78.198:1681/hls/10247/index.m3u8
辽宁卫视,http://221.0.78.198:1681/hls/10260/index.m3u8

东南卫视,http://119.163.199.98:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://58.57.21.166:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://116.128.242.83:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://116.128.242.83:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://202.100.46.58:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://119.163.199.98:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://58.57.21.166:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://116.128.242.83:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://119.163.199.98:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://123.138.216.44:9902/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://119.163.199.98:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://116.128.242.83:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://202.100.46.58:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://116.128.242.83:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://119.163.199.98:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://116.128.242.83:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://119.163.199.98:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://58.57.21.166:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://116.128.242.83:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://58.57.21.166:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://116.128.242.83:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://116.128.242.83:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://116.128.242.83:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://58.57.21.166:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://116.128.242.83:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://119.163.199.98:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://116.128.242.83:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://119.163.199.98:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://59.173.183.242:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://58.57.21.166:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://116.128.242.83:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://202.100.46.58:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://119.163.199.98:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://116.128.242.83:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://119.163.199.98:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://116.128.242.83:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://119.163.199.98:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://119.163.199.98:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://58.57.21.166:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://119.163.199.98:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://61.136.67.238:50085/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
